Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
05-03-2024;08:20:00.000,1850.194,5211.41,2900.311,16.67,47.28,42.92,0.012,8.5,16.04,47.82,42.61,0,20.21,0,46.68,45.25,0.712,1.291
05-03-2024;08:30:00.000,1853.405,5250.89,2900.315,16.74,49.46,45.48,0.012,8.514,16.07,49.75,45.21,0,20.37,0,48.88,47.04,0.712,1.291
05-03-2024;08:40:00.000,1853.907,5257.23,2900.32,0,44.67,44.54,0.012,8.516,0,44.51,44.61,0,20.4,0,46.67,47.19,0.712,1.291
05-03-2024;08:50:00.000,1855.174,5257.79,2900.324,16.69,42.99,40.03,0.012,8.522,15.94,41.3,40.09,0,20.4,0,45.79,46.4,0.712,1.291
05-03-2024;09:00:00.000,1858.225,5274.52,2900.328,16.64,46.61,41.56,0.012,8.536,16.04,45,41.46,0,20.47,0,44.83,45.75,0.712,1.291
05-03-2024;09:10:00.000,1862.027,5303.49,2900.332,16.66,49.92,45.51,0.012,8.551,15.97,49.28,45.56,0,20.6,0,43.68,45.18,0.712,1.291
05-03-2024;09:20:00.000,1862.281,5304.65,2900.336,0,44.78,44.67,0.012,8.553,0,45.19,45.31,0,20.61,0,42.55,44.64,0.712,1.291
05-03-2024;09:30:00.000,1862.281,5312.6,2900.341,0,43.69,44.42,0.012,8.553,16.18,42.18,39.86,0,20.64,0,41.75,44.25,0.712,1.291
05-03-2024;09:40:00.000,1863.205,5334.71,2900.345,16.76,44.18,41.7,0.012,8.557,16.08,42.12,41.02,0,20.74,0,44.02,46.03,0.712,1.291
05-03-2024;09:50:00.000,1865.862,5335.45,2900.349,16.81,46.46,41.99,0.012,8.569,16.19,42.99,41.6,0,20.74,0,44.49,44.68,0.712,1.291
05-03-2024;10:00:00.000,1869.574,5351.56,2900.353,16.62,48.93,44,0.012,8.583,16.02,46.98,44.06,0,20.81,0,45.38,44.14,0.712,1.291
05-03-2024;10:10:00.000,1871.988,5364.39,2900.357,0,45.34,45.22,0.012,8.594,0,45.92,45.99,0,20.86,0.001,46.46,45.79,0.712,1.291
05-03-2024;10:20:00.000,1871.988,5364.39,2900.361,0,44.42,44.73,0.012,8.594,0,44.89,44.58,0,20.86,0.001,44.27,44.43,0.712,1.291
05-03-2024;10:30:00.000,1871.988,5376.71,2900.365,0,43.48,44.44,0.012,8.594,16.22,44.27,41.46,0,20.91,0,42.98,44.79,0.712,1.291
05-03-2024;10:40:00.000,1873.414,5403.26,2900.369,16.65,46.37,43.57,0.012,8.6,15.99,47.34,43.44,0,21.02,0,46.07,44.91,0.712,1.291
05-03-2024;10:50:00.000,1875.754,5433.26,2900.374,16.7,48.65,46.32,0.012,8.61,15.88,49.66,46.4,0,21.15,0,49.21,47.1,0.712,1.291
05-03-2024;11:00:00.000,1875.754,5433.36,2900.378,0,45.44,45.64,0.012,8.61,0,45.69,45.62,0,21.15,0.001,45.64,45.84,0.712,1.291
05-03-2024;11:10:00.000,1875.954,5433.36,2900.382,16.89,43.43,41.94,0.012,8.611,0,44.76,42.9,0,21.15,0,45.02,46.23,0.712,1.291
05-03-2024;11:20:00.000,1877.813,5438.03,2900.386,16.59,45.8,42.65,0.012,8.619,16.03,43.81,42.09,0,21.17,0,42.7,45.33,0.712,1.291
05-03-2024;11:30:00.000,1880.651,5457.61,2900.39,16.56,49.1,45.09,0.012,8.631,16.12,48.36,45.3,0,21.25,0,46.56,45,0.712,1.291
05-03-2024;11:40:00.000,1881.676,5464.72,2900.394,0,45.95,45.76,0.012,8.636,0,46.6,46.43,0,21.28,0,46.14,45.82,0.712,1.291
05-03-2024;11:50:00.000,1881.676,5464.72,2900.398,0,44.74,45.61,0.012,8.636,0,45.59,44.24,0,21.28,0,45.52,45.05,0.712,1.291
05-03-2024;12:00:00.000,1881.676,5467.05,2900.402,0,43.71,45.18,0.012,8.636,16.04,43.78,42.16,0,21.29,0,44.68,44.37,0.712,1.291
05-03-2024;12:10:00.000,1882.201,5486.33,2900.407,16.63,45.66,43.88,0.012,8.638,16.04,47.09,43.71,0,21.37,0,45.67,45.62,0.712,1.291
05-03-2024;12:20:00.000,1884.103,5492.36,2900.411,16.77,47.36,44.38,0.012,8.646,0,44.27,44.12,0,21.4,0,45.22,45.73,0.712,1.291
05-03-2024;12:30:00.000,1886.167,5498.54,2900.415,16.65,47.01,46.4,0.012,8.655,0.01,46.46,46.37,0,21.43,0,47.12,46.18,0.712,1.291
05-03-2024;12:40:00.000,1886.167,5498.54,2900.419,0,44.82,45.15,0.012,8.655,0,45.89,45.47,0,21.43,0,44.51,45.4,0.712,1.291
05-03-2024;12:50:00.000,1886.167,5498.54,2900.423,12.49,43.22,43.98,0.012,8.655,0,44.94,42.04,0,21.43,0,43.8,44.37,0.712,1.291
05-03-2024;13:00:00.000,1887.671,5499.8,2900.427,16.77,45.99,43.01,0.012,8.661,16.2,44.08,42.82,0,21.43,0,42.95,45,0.712,1.291
05-03-2024;13:10:00.000,1890.298,5515.33,2900.432,16.71,49.46,45.84,0.012,8.672,16.15,48.31,45.93,0,21.49,0,46.77,45.19,0.712,1.291
05-03-2024;13:20:00.000,1890.617,5516.39,2900.436,0,44.79,44.7,0.012,8.675,0,45.74,45.66,0,21.5,0,44.9,45.18,0.712,1.291
05-03-2024;13:30:00.000,1890.617,5516.39,2900.44,0,43.62,44.57,0.012,8.675,0,44.54,42.94,0,21.5,0,43.53,44.41,0.712,1.291
05-03-2024;13:40:00.000,1891.645,5516.39,2900.444,16.77,44.65,42.03,0.012,8.679,4.49,43.47,40.71,0,21.5,0,42.87,44.65,0.712,1.291
05-03-2024;13:50:00.000,1893.652,5529.01,2900.448,16.69,47.65,44.57,0.012,8.687,16.11,47.12,44.62,0,21.55,0,45.78,44.59,0.712,1.291
05-03-2024;14:00:00.000,1894.807,5537.99,2900.452,0,45.86,45.55,0.012,8.693,0,46.19,46.08,0,21.59,0,46.02,45.52,0.712,1.291
05-03-2024;14:10:00.000,1894.807,5537.99,2900.457,0,44.54,45.51,0.012,8.693,0,45.1,44.21,0,21.59,0,43.8,44.98,0.712,1.291
05-03-2024;14:20:00.000,1894.807,5544.43,2900.461,0,43.42,45.1,0.012,8.693,16.18,44.29,42.05,0,21.62,0,42.79,44.73,0.712,1.291
05-03-2024;14:30:00.000,1895.738,5561.55,2900.465,16.75,46.27,44.02,0.012,8.696,16,46.21,43.91,0,21.69,0,44.77,44.71,0.712,1.291
05-03-2024;14:40:00.000,1897.5,5578.01,2900.469,13.22,46.51,46.25,0.012,8.704,0.1,46.39,46.35,0,21.76,0,48.01,46.34,0.712,1.291
05-03-2024;14:50:00.000,1897.5,5578.01,2900.473,0,45.02,45.6,0.012,8.704,0,45.39,45.39,0,21.76,0,44.78,45.35,0.712,1.291
05-03-2024;15:00:00.000,1897.5,5580.8,2900.477,0,43.84,45.25,0.012,8.704,16.14,43.76,42.07,0,21.77,0,44.1,45.54,0.712,1.291
05-03-2024;15:10:00.000,1898.056,5597.65,2900.481,16.82,45.16,43.16,0.012,8.706,15.99,45.81,42.87,0,21.84,0,44.1,45.12,0.712,1.291
05-03-2024;15:20:00.000,1900.144,5622.78,2900.485,16.71,48.7,45.59,0.012,8.715,16.2,49.35,45.76,0,21.95,0,47.55,46,0.712,1.291
05-03-2024;15:30:00.000,1900.636,5628.32,2900.489,0,45.6,45.54,0.012,8.718,0,45.9,45.89,0,21.98,0.001,45.83,46.11,0.712,1.291
05-03-2024;15:40:00.000,1900.636,5628.32,2900.493,0,44.28,45.43,0.012,8.718,0,44.64,43.33,0,21.98,0.001,44.55,44.86,0.712,1.291
05-03-2024;15:50:00.000,1900.636,5637.51,2900.497,0,43.34,44.97,0.012,8.718,16.06,44.31,41.58,0,22.02,0,43.1,45.43,0.712,1.291
05-03-2024;16:00:00.000,1901.923,5662.48,2900.501,16.69,47.27,44.67,0.012,8.723,16.06,48.38,44.67,0,22.12,0,46.99,45.55,0.712,1.291
05-03-2024;16:10:00.000,1902.868,5675.69,2900.506,0,45.98,45.74,0.012,8.728,0,45.99,45.82,0,22.18,0.001,47.19,46.68,0.712,1.291
05-03-2024;16:20:00.000,1902.868,5675.69,2900.51,0,44.63,45.67,0.012,8.728,0,45.03,44.18,0,22.18,0,44.79,45.13,0.712,1.291
05-03-2024;16:30:00.000,1903.016,5675.69,2900.514,16.89,43.64,42.26,0.012,8.728,0,43.84,41.64,0,22.18,0,44.27,45.5,0.712,1.291
05-03-2024;16:40:00.000,1904.903,5679.09,2900.518,16.66,47.14,43.7,0.012,8.736,15.86,45.17,43.52,0,22.19,0,42.67,45.12,0.712,1.291
05-03-2024;16:50:00.000,1907.527,5693.82,2900.522,16.65,49.15,46.26,0.012,8.747,15.95,46.72,46.54,0,22.26,0,47.45,45.69,0.712,1.291
05-03-2024;17:00:00.000,1907.545,5693.82,2900.526,0,45.04,45.25,0.012,8.748,0,45.63,45.75,0,22.26,0.001,44.42,44.95,0.712,1.291
05-03-2024;17:10:00.000,1907.545,5693.82,2900.53,0,43.74,45.09,0.012,8.748,0,44.44,42.9,0,22.26,0.001,43.83,44.54,0.712,1.291
05-03-2024;17:20:00.000,1908.242,5693.82,2900.535,16.83,44.45,42.2,0.012,8.751,0,43.42,40.6,0,22.26,0,42.89,44.73,0.712,1.291
05-03-2024;17:30:00.000,1910.584,5703.6,2900.539,16.66,48.01,44.27,0.012,8.761,16.01,46.88,44.48,0,22.3,0,45.3,44.55,0.712,1.291
05-03-2024;17:40:00.000,1912.139,5712.97,2900.543,0,45.9,45.56,0.012,8.769,0,46.33,46.4,0,22.34,0,46.1,45.46,0.712,1.291
05-03-2024;17:50:00.000,1912.139,5712.97,2900.547,0,44.59,45.46,0.012,8.769,0,45.24,44.68,0,22.34,0.001,44.08,45.16,0.712,1.291
05-03-2024;18:00:00.000,1912.139,5712.97,2900.551,0,43.43,45.04,0.012,8.769,0,44.02,42.49,0,22.34,0,43.58,44.41,0.712,1.291
05-03-2024;18:10:00.000,1912.609,5712.97,2900.555,16.84,44.36,42.45,0.012,8.77,0,43.01,40.3,0,22.34,0,42.63,44.52,0.712,1.291
05-03-2024;18:20:00.000,1914.736,5720.23,2900.559,16.74,48.74,45.47,0.012,8.779,15.99,47.46,45.71,0,22.36,0,45.29,44.52,0.712,1.291
05-03-2024;18:30:00.000,1915.579,5723.98,2900.563,0,45.77,45.62,0.012,8.784,0,46.41,46.45,0,22.38,0,45.35,45.02,0.712,1.291
05-03-2024;18:40:00.000,1915.579,5723.98,2900.568,0,44.46,45.47,0.012,8.784,0,45.16,44.12,0,22.38,0,43.51,45.02,0.712,1.291
05-03-2024;18:50:00.000,1915.579,5723.98,2900.572,0,43.36,45.02,0.012,8.784,0,43.86,41.63,0,22.38,0,43.39,44.79,0.712,1.291
05-03-2024;19:00:00.000,1915.579,5723.98,2900.576,0,42.4,44.51,0.012,8.784,0,42.96,39.87,0,22.38,0,43.14,44.07,0.712,1.291
05-03-2024;19:10:00.000,1915.579,5723.98,2900.58,0,41.7,44.06,0.012,8.784,0,42.33,38.47,0,22.38,0,42.77,43.24,0.712,1.291
05-03-2024;19:20:00.000,1916.108,5723.98,2900.584,16.97,44.49,42.6,0.012,8.785,0,41.65,37.24,0,22.38,0,42.34,43.98,0.712,1.291
05-03-2024;19:30:00.000,1918.273,5731.99,2900.588,16.73,48.89,45.61,0.012,8.795,16.03,47.79,45.98,0,22.41,0,45.95,44.3,0.712,1.291
05-03-2024;19:40:00.000,1918.919,5734.47,2900.592,0,45.8,45.69,0.012,8.798,0,46.47,46.53,0,22.42,0,45.28,44.81,0.712,1.291
05-03-2024;19:50:00.000,1918.919,5734.47,2900.596,0,44.51,45.55,0.012,8.798,0,45.23,44.25,0,22.42,0,43.8,45.12,0.712,1.291
05-03-2024;20:00:00.000,1918.919,5734.47,2900.6,0,43.48,45.16,0.012,8.798,0,44.14,42.1,0,22.42,0,43.68,45.24,0.712,1.291
05-03-2024;20:10:00.000,1918.919,5734.47,2900.605,0,42.48,44.65,0.012,8.798,0,43.2,40.5,0,22.42,0,42.29,44.39,0.712,1.291
05-03-2024;20:20:00.000,1918.919,5734.47,2900.609,0,41.77,44.13,0.012,8.798,0,42.53,39.21,0,22.42,0,41.51,44.21,0.712,1.291
05-03-2024;20:30:00.000,1918.919,5734.47,2900.613,0,41.13,43.53,0.012,8.798,0,41.83,38.06,0,22.42,0,41.34,43.82,0.712,1.291
05-03-2024;20:40:00.000,1918.919,5734.47,2900.617,0,40.4,43,0.012,8.798,0,41.23,37.13,0,22.42,0,40.7,43.29,0.712,1.291
05-03-2024;20:50:00.000,1918.919,5734.47,2900.621,0,39.79,42.55,0.012,8.798,0,40.6,36.29,0,22.42,0,40.08,42.66,0.712,1.291
05-03-2024;21:00:00.000,1918.919,5734.47,2900.625,0,39.13,42.09,0.012,8.798,0,39.9,35.37,0,22.42,0,39.37,42.13,0.712,1.291
05-03-2024;21:10:00.000,1918.919,5734.47,2900.63,0,38.47,41.54,0.012,8.798,0,39.31,34.59,0,22.42,0,39.15,41.58,0.712,1.291
05-03-2024;21:20:00.000,1918.919,5734.47,2900.634,0,37.95,41.1,0.012,8.798,0,38.7,33.83,0,22.42,0,38.72,41.12,0.712,1.291
05-03-2024;21:30:00.000,1918.919,5734.47,2900.638,0,37.23,40.53,0.012,8.798,0,38,33.02,0,22.42,0,38.34,40.65,0.712,1.291
05-03-2024;21:40:00.000,1918.919,5734.47,2900.642,0,36.66,40.01,0.012,8.798,0,37.49,32.25,0,22.42,0,37.94,40.25,0.712,1.291
05-03-2024;21:50:00.000,1918.919,5734.47,2900.647,0,36.03,39.53,0.012,8.798,0,36.8,31.49,0,22.42,0,37.47,39.78,0.712,1.291
05-03-2024;22:00:00.000,1918.919,5734.47,2900.651,0,35.34,38.87,0.012,8.798,0,36.23,30.8,0,22.42,0,36.98,39.38,0.712,1.291
05-03-2024;22:10:00.000,1918.919,5734.47,2900.655,0,34.64,38.23,0.012,8.798,0,35.6,30.01,0,22.42,0,36.36,38.93,0.712,1.291
05-03-2024;22:20:00.000,1918.919,5734.47,2900.659,0,33.9,37.72,0.012,8.798,0,34.9,29.18,0,22.42,0,35.94,38.4,0.712,1.291
05-03-2024;22:30:00.000,1918.919,5734.47,2900.663,0,33.38,37.07,0.012,8.798,0,34.41,28.5,0,22.42,0,35.45,37.94,0.712,1.291
05-03-2024;22:40:00.000,1918.919,5734.47,2900.667,0,32.79,36.52,0.012,8.798,0,33.85,27.77,0,22.42,0,34.96,37.43,0.712,1.291
05-03-2024;22:50:00.000,1918.919,5734.47,2900.672,0,32.24,35.86,0.012,8.798,0,33.32,27.13,0,22.42,0,34.46,36.99,0.712,1.291
05-03-2024;23:00:00.000,1918.919,5734.47,2900.676,0,31.65,35.3,0.012,8.798,0,32.81,26.56,0,22.42,0,34.03,36.55,0.712,1.291
05-03-2024;23:10:00.000,1918.919,5734.47,2900.68,0,31.18,34.76,0.012,8.798,0,32.25,25.94,0,22.42,0,33.58,36.13,0.712,1.291
05-03-2024;23:20:00.000,1918.919,5734.47,2900.684,0,30.68,34.16,0.012,8.798,0,31.69,25.31,0,22.42,0,32.93,35.73,0.712,1.291
05-03-2024;23:30:00.000,1918.919,5734.47,2900.688,0,30.08,33.57,0.012,8.798,0,31.24,24.84,0,22.42,0,32.4,35.31,0.712,1.291
05-03-2024;23:40:00.000,1919.565,5734.47,2900.692,16.88,42.66,40.45,0.012,8.801,0,30.81,24.23,0,22.42,0,38.44,41.73,0.712,1.291
05-03-2024;23:50:00.000,1921.763,5741.77,2900.697,16.82,49.76,47.88,0.012,8.811,3.52,49.17,49.18,0,22.45,0,46.86,41.57,0.712,1.291
06-03-2024;00:00:00.000,1921.763,5741.77,2900.701,0,47.06,48.16,0.012,8.811,0,47.51,47.72,0,22.45,0,44.5,41.55,0.712,1.291
06-03-2024;00:00:01.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
06-03-2024;00:10:00.000,1921.763,5741.77,2900.705,0,45.3,47.53,0.012,8.811,0,46.05,44.73,0,22.45,0,43.57,40.74,0.712,1.291
06-03-2024;00:20:00.000,1921.763,5741.77,2900.709,0,44.03,46.8,0.012,8.811,0,44.83,42.16,0,22.45,0,42.01,40.13,0.712,1.291
06-03-2024;00:30:00.000,1921.763,5741.77,2900.713,0,43,46.16,0.012,8.811,0,43.83,40.24,0,22.45,0,40.51,39.7,0.712,1.291
06-03-2024;00:40:00.000,1921.763,5741.77,2900.718,0,41.94,45.47,0.012,8.811,0,42.83,38.66,0,22.45,0,38.5,39.2,0.712,1.291
06-03-2024;00:50:00.000,1921.763,5741.77,2900.722,0,40.71,44.66,0.012,8.811,0,41.7,37.03,0,22.45,0,36.7,38.86,0.712,1.291
06-03-2024;01:00:00.000,1921.763,5741.77,2900.726,0,39.67,43.92,0.012,8.811,0,40.43,35.68,0,22.45,0,35.06,38.44,0.712,1.291
06-03-2024;01:10:00.000,1921.763,5741.77,2900.73,0,38.83,43.18,0.012,8.811,0,39.58,34.46,0,22.45,0,34.51,38.04,0.712,1.291
06-03-2024;01:20:00.000,1921.763,5741.77,2900.734,0,37.97,42.42,0.012,8.811,0,38.68,33.27,0,22.45,0,33.7,37.57,0.712,1.291
06-03-2024;01:30:00.000,1921.763,5741.77,2900.738,0,37.05,41.69,0.012,8.811,0,37.83,32.21,0,22.45,0,33.37,37.23,0.712,1.291
06-03-2024;01:40:00.000,1921.763,5741.77,2900.742,0,35.91,40.81,0.012,8.811,0,36.69,30.99,0,22.45,0,32.44,36.71,0.712,1.291
06-03-2024;01:50:00.000,1921.763,5741.77,2900.747,0,34.95,40.05,0.012,8.811,0,35.95,29.81,0,22.45,0,31.82,36.29,0.712,1.291
06-03-2024;02:00:00.000,1921.763,5741.77,2900.751,0,34.35,39.24,0.012,8.811,0,35.2,28.94,0,22.45,0,31.27,35.86,0.712,1.291
06-03-2024;02:10:00.000,1921.763,5741.77,2900.755,0,33.45,38.37,0.012,8.811,0,34.4,27.89,0,22.45,0,30.8,35.39,0.712,1.291
06-03-2024;02:20:00.000,1921.763,5741.77,2900.759,0,32.71,37.62,0.012,8.811,0,33.68,27.12,0,22.45,0,30.4,34.76,0.712,1.291
06-03-2024;02:30:00.000,1921.763,5741.77,2900.763,0,32.01,36.92,0.012,8.811,0,32.99,26.38,0,22.45,0,29.9,34.13,0.712,1.291
06-03-2024;02:40:00.000,1921.763,5741.77,2900.767,0,31.23,36.1,0.012,8.811,0,32.25,25.52,0,22.45,0,29.4,33.56,0.712,1.291
06-03-2024;02:50:00.000,1921.763,5741.77,2900.771,0,30.65,35.38,0.012,8.811,0,31.59,24.8,0,22.45,0,28.88,33,0.712,1.291
06-03-2024;03:00:00.000,1921.763,5741.77,2900.776,0,29.75,34.73,0.012,8.811,0,30.66,23.99,0,22.45,0,28.44,32.54,0.712,1.291
06-03-2024;03:10:00.000,1921.763,5741.77,2900.78,0,29.22,34.05,0.012,8.811,0,30.26,23.33,0,22.45,0,28,31.93,0.712,1.291
06-03-2024;03:20:00.000,1921.763,5741.77,2900.784,0,28.61,33.43,0.012,8.811,0,29.55,22.73,0,22.45,0,27.46,31.52,0.712,1.291
06-03-2024;03:30:00.000,1921.763,5741.77,2900.789,0,27.83,32.74,0.012,8.811,0,28.9,22.05,0,22.45,0,27.02,30.96,0.712,1.291
06-03-2024;03:40:00.000,1921.763,5741.77,2900.793,0,27.25,32.13,0.012,8.811,0,28.32,21.53,0,22.45,0,26.63,30.63,0.712,1.291
06-03-2024;03:50:00.000,1921.763,5741.77,2900.797,0,26.8,31.56,0.012,8.811,0,27.88,20.99,0,22.45,0,26.15,29.99,0.712,1.291
06-03-2024;04:00:00.000,1921.763,5741.77,2900.801,0,26.32,30.91,0.012,8.811,0,27.35,20.45,0,22.45,0,25.77,29.59,0.712,1.291
06-03-2024;04:10:00.000,1921.763,5741.77,2900.805,0,25.79,30.36,0.012,8.811,0,26.91,19.9,0,22.45,0,25.36,29.22,0.712,1.291
06-03-2024;04:20:00.000,1921.763,5741.77,2900.81,0,25.25,29.7,0.012,8.811,0,26.24,19.42,0,22.45,0,24.88,28.79,0.712,1.291
06-03-2024;04:30:00.000,1921.763,5741.77,2900.814,0,24.64,29.18,0.012,8.811,0,25.79,18.95,0,22.45,0,24.48,28.34,0.712,1.291
06-03-2024;04:40:00.000,1921.763,5741.77,2900.818,0,24.24,28.67,0.012,8.811,0,25.34,18.51,0,22.45,0,24.09,27.91,0.712,1.291
06-03-2024;04:50:00.000,1921.763,5741.77,2900.822,0,23.75,28.08,0.012,8.811,0,24.85,18,0,22.45,0,23.68,27.55,0.712,1.291
06-03-2024;05:00:00.000,1921.763,5741.77,2900.826,0,23.31,27.57,0.012,8.811,0,24.35,17.57,0,22.45,0,23.28,27.16,0.712,1.291
06-03-2024;05:10:00.000,1921.763,5741.77,2900.83,0,22.84,27.11,0.012,8.811,0,23.91,17.19,0,22.45,0,22.86,26.76,0.712,1.291
06-03-2024;05:20:00.000,1921.763,5741.77,2900.834,0,22.41,26.57,0.012,8.811,0,23.44,16.75,0,22.45,0,22.5,26.46,0.712,1.291
06-03-2024;05:30:00.000,1921.763,5741.77,2900.838,0,22.02,26.09,0.012,8.811,0,23.06,16.38,0,22.45,0,22,26.26,0.712,1.291
06-03-2024;05:40:00.000,1921.763,5741.77,2900.843,0,21.57,25.63,0.012,8.811,0,22.69,16.02,0,22.45,0,21.66,26.01,0.712,1.291
06-03-2024;05:50:00.000,1921.763,5741.77,2900.847,0,21.12,25.14,0.012,8.811,0,22.28,15.66,0,22.45,0,21.29,25.73,0.712,1.291
06-03-2024;06:00:00.000,1921.763,5741.77,2900.851,0,20.79,24.69,0.012,8.811,0,21.86,15.33,0,22.45,0,20.88,25.29,0.712,1.291
06-03-2024;06:10:00.000,1922.411,5741.77,2900.855,16.78,32.44,29.62,0.012,8.815,0,21.7,15.07,0,22.45,0,28.02,35.3,0.712,1.291
06-03-2024;06:20:00.000,1924.825,5752.58,2900.859,16.53,38.76,33.11,0.012,8.828,16.09,37.11,33.62,0,22.52,0,33.92,31.17,0.712,1.291
06-03-2024;06:30:00.000,1928.443,5784.95,2900.863,16.64,45.15,39.8,0.012,8.846,16.11,46.73,40.69,0,22.67,0,43.57,37.01,0.712,1.291
06-03-2024;06:40:00.000,1931.924,5824.85,2900.867,16.58,46.21,43.87,0.012,8.862,16.03,46.92,44.4,0,22.84,0,48.46,42.94,0.712,1.291
06-03-2024;06:50:00.000,1932.513,5825.13,2900.871,16.8,42.73,40.34,0.012,8.865,0,42.45,42.42,0,22.84,0,42.03,42.94,0.712,1.291
06-03-2024;07:00:00.000,1934.968,5834.79,2900.875,16.71,46.44,41.83,0.012,8.876,16.03,44.65,41.77,0,22.88,0,42.66,42.81,0.712,1.291
06-03-2024;07:10:00.000,1938.571,5859.7,2900.879,16.7,49.48,44.68,0.012,8.892,15.93,48.88,45.06,0,23,0,46.98,44.46,0.712,1.291
06-03-2024;07:20:00.000,1939.243,5863.73,2900.884,0,43.7,43.56,0.012,8.896,0,44.49,44.45,0,23.02,0,44.79,44.98,0.712,1.291
06-03-2024;07:30:00.000,1939.306,5876.92,2900.888,16.69,41.53,40.69,0.012,8.896,16.05,43.37,39.97,0,23.08,0,42.29,44.46,0.712,1.291
06-03-2024;07:40:00.000,1941.103,5907.47,2900.892,16.67,46.23,42.63,0.012,8.904,15.95,47.31,42.37,0,23.21,0,45.83,44.42,0.712,1.291
06-03-2024;07:50:00.000,1943.872,5941.82,2900.896,16.66,48.02,45.31,0.012,8.917,15.93,48.12,45.21,0,23.36,0,48.4,46.39,0.712,1.291
06-03-2024;08:00:00.000,1943.984,5942.24,2900.9,16.85,42.69,41.45,0.012,8.918,0,44.04,43.8,0,23.36,0,46.15,46.3,0.712,1.291
06-03-2024;08:10:00.000,1945.759,5945.48,2900.904,16.71,44.94,41.43,0.012,8.925,16.16,42.63,40.85,0,23.37,0,41.13,45.06,0.712,1.291
06-03-2024;08:20:00.000,1948.973,5965.74,2900.908,16.73,48.39,43.78,0.012,8.939,15.98,47.31,43.84,0,23.46,0,45.32,43.96,0.712,1.291
06-03-2024;08:30:00.000,1951.189,5981.88,2900.913,0,44.68,44.27,0.012,8.949,0,45.24,45.21,0,23.53,0.001,45.92,45.66,0.712,1.291
06-03-2024;08:40:00.000,1951.189,5986.38,2900.917,0,43.06,43.88,0.012,8.949,16.19,42.48,40.61,0,23.54,0,43.01,44.84,0.712,1.291
06-03-2024;08:50:00.000,1951.996,6007.82,2900.921,16.67,44.3,41.95,0.012,8.952,16,45.64,41.52,0,23.64,0,44.23,44.61,0.712,1.291
06-03-2024;09:00:00.000,1954.458,6040.37,2900.925,16.77,48.16,44.45,0.012,8.962,15.98,48.45,44.33,0,23.77,0,47.42,45.54,0.712,1.291
06-03-2024;09:10:00.000,1955.628,6052.91,2900.93,0,45.33,45.08,0.012,8.969,0,45.43,45.16,0,23.82,0,46.9,46.13,0.712,1.291
06-03-2024;09:20:00.000,1955.628,6058.23,2900.934,0,43.97,44.97,0.012,8.969,16.26,42.52,40.63,0,23.84,0,45.98,45.09,0.712,1.291
06-03-2024;09:30:00.000,1956.556,6080.08,2900.938,16.75,45.16,42.68,0.012,8.972,16.08,46.68,42.68,0,23.94,0,45.12,44.27,0.712,1.291
06-03-2024;09:40:00.000,1958.57,6105.88,2900.942,16.75,46.62,46.02,0.012,8.981,15.97,46.04,45.97,0,24.05,0,44.08,43.51,0.712,1.291
06-03-2024;09:50:00.000,1958.57,6105.88,2900.947,0,44.64,45.27,0.012,8.981,0,44.75,44.67,0,24.05,0,43.17,42.91,0.712,1.291
06-03-2024;10:00:00.000,1959.866,6106.29,2900.951,16.76,44.25,41.6,0.012,8.986,15.94,42.99,41.96,0,24.05,0,42.37,42.26,0.712,1.291
06-03-2024;10:10:00.000,1962.622,6122.14,2900.955,16.69,48.52,44.55,0.012,8.998,16.13,47.21,44.46,0,24.11,0,45.82,45.48,0.712,1.291
06-03-2024;10:20:00.000,1964.418,6133.9,2900.959,0,45.35,45.12,0.012,9.006,0,45.9,45.81,0,24.16,0,46.22,45.95,0.712,1.291
06-03-2024;10:30:00.000,1964.418,6133.9,2900.963,0,43.98,44.65,0.012,9.006,11.48,44.06,43.77,0,24.16,0,44.03,44.26,0.712,1.291
06-03-2024;10:40:00.000,1964.533,6147.98,2900.968,16.64,43.45,42.32,0.012,9.007,15.94,44.93,41.92,0,24.22,0,43.42,45.08,0.712,1.291
06-03-2024;10:50:00.000,1966.321,6174.83,2900.972,16.69,47.78,44.81,0.012,9.014,16.07,48.61,44.8,0,24.33,0,47.08,45.34,0.712,1.291
06-03-2024;11:00:00.000,1967.192,6185.95,2900.976,0,45.64,45.38,0.012,9.018,0,45.62,45.52,0,24.38,0,46.99,46.46,0.712,1.291
06-03-2024;11:10:00.000,1967.286,6185.95,2900.98,16.84,43.28,42.13,0.012,9.018,0,44.52,43.54,0,24.38,0,45.09,45.82,0.712,1.291
06-03-2024;11:20:00.000,1969.034,6189.11,2900.984,16.7,45.9,42.63,0.012,9.026,16.05,43.72,42.18,0,24.39,0,42.09,45.08,0.712,1.291
06-03-2024;11:30:00.000,1971.843,6207.2,2900.989,16.59,49.53,45.7,0.012,9.037,15.96,48.63,45.91,0,24.46,0,47.4,45.24,0.712,1.291
